Term,ciao,necs_cent_cont,necs_cent_off,swiss_cent_geriatric,swiss_cent_healthy,swiss_geriatric_healthy,ukbb
GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_TRANSCRIPTION,-0.727515673034868,,,,,,
GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION,1.1148566793354806,,,,,,
GOBP_HUMORAL_IMMUNE_RESPONSE,2.2718506054545458,1.7237178032039044,1.725782079716338,-1.4092463379319944,1.6932127429201609,1.7007947647399861,1.2850036575043284
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,1.6424881673439848,1.3623510290362362,1.4857917385804242,,,,0.9435798671275872
GOBP_HYALURONAN_CATABOLIC_PROCESS,1.2765755839835693,,,,,,
GOBP_HYALURONAN_METABOLIC_PROCESS,1.6056852264368409,0.5440238446323431,0.598012913532667,,,,0.8798709782184727
GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS,1.0813723571184741,1.4403456096084748,1.4056714540149342,,,,-0.7453958733315473
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,-1.1063667236592505,1.3956102932938315,1.3556153987054254,,,,-0.9059416940449904
GOBP_HYPEROSMOTIC_RESPONSE,0.4989931627778894,1.222103826768693,1.0164417293427044,,,,0.966415851431641
GOBP_HYPERSENSITIVITY,0.7616874688941764,,,,,,
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,-1.0632638045212068,1.325092351941944,1.337757332511979,,,,1.3074868307155578
GOBP_ICOSANOID_METABOLIC_PROCESS,-1.4154419262397198,1.1440128046987332,1.153660488235252,-1.488390630945863,1.2022130256186063,1.199784887320282,1.1079739938566784
GOBP_ICOSANOID_SECRETION,1.183129385760829,1.2309416741040144,1.1115376345800725,,,,0.9341981910760249
GOBP_ICOSANOID_TRANSPORT,1.1263883379409254,1.2298130735402277,1.1123631945417214,,,,0.9341981910760249
GOBP_IMMUNE_EFFECTOR_PROCESS,1.4297204381251443,1.2735524582877376,1.3596827894304544,-0.9378312904972519,1.0235894287768192,1.091823386400278,1.0506318387148665
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION,,1.0112041016237652,0.9756234169887248,,,,1.0683640346114094
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,0.856865993617654,1.1745691171830674,1.1160844817003162,-1.0584695034639022,1.1267311430185074,1.4191053017847477,1.0060759668120625
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS,1.115470855427,1.0672721467518795,0.9389266775191266,,,,0.547445156321224
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.7345035162801168,1.1994911973069968,1.1851194636665423,-1.0708283130279896,1.0426757324274096,1.2903417973713922,0.9108796911239965
GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL,-1.0161229755340313,1.1910005448329644,1.4791111511512607,,,,1.324628903300153
GOBP_IMMUNE_SYSTEM_DEVELOPMENT,-0.8473839988627875,1.0455664125534674,0.9852958692709632,-1.21028606337244,1.2549683121968866,1.4183775952188942,1.2293319970393624
GOBP_IMMUNOGLOBULIN_PRODUCTION,-0.6724638794899173,0.9793468424736554,0.8898602549889857,-1.2069200789828785,1.0591890707864255,1.1718040760675492,0.988748178919417
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE,-0.820611417851992,0.43954727206155797,0.6998783912027307,,,,1.1641164038181444
GOBP_IMMUNOLOGICAL_MEMORY_PROCESS,,-0.7337025284906808,0.7191114947104855,,,,1.2044120563364917
GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION,-1.2149245390545902,,,,,,1.1125190551578523
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE,-0.8142601667134152,-1.1186044282519825,-0.9222206717480557,,,,1.1718732326254777
GOBP_IMPORT_INTO_CELL,1.1536800270836782,1.0572540926770801,1.0455087292386613,-1.3586363148710578,0.9432184657769078,1.008224110542644,1.1361176491862501
GOBP_IMPORT_INTO_NUCLEUS,0.8923773603756969,1.0193839301578331,0.8495161949752407,,,,0.8895230360626915
GOBP_IMP_BIOSYNTHETIC_PROCESS,-0.9695522270934342,,,,,,
GOBP_IMP_METABOLIC_PROCESS,-0.8196050201914409,,,,,,
GOBP_INCLUSION_BODY_ASSEMBLY,1.121555765901026,1.1243326745825992,1.109395770369469,,,,0.6481586679507483
GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS,,1.3109504015763707,1.4108278827746616,-0.6418107506518363,1.0723950859393292,1.341779701335414,1.297140230978009
GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY,-1.1306753564950303,1.4319394788468176,1.3503203243822366,,,,0.8763367054123136
GOBP_INFLAMMATORY_RESPONSE,1.4965598295298135,1.3243087795859037,1.3159039610201095,-1.3822570711186277,1.210235985451363,1.361142876602801,1.186052436596364
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.5991227728495602,1.33006310135863,1.3188305038547843,-0.6370066062075992,1.0760487354406343,1.4492660332369642,0.9353501401200508
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING,1.3496454495467547,1.2924366484526024,1.096247179426728,-0.9507720249103415,1.5257365975894572,1.2740912973724798,1.2223041375319297
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,1.0605977189628375,0.7988589060109675,0.7318199431028326,-1.1817448233653478,0.9041658544397886,1.4311192684857157,1.0513402316657532
GOBP_INNERVATION,,-0.7123294989613427,0.8283020412635601,,,,
GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION,0.7558280007240707,1.028665296303314,1.1271430339458794,,,,
GOBP_INNER_EAR_MORPHOGENESIS,1.1527487166762662,0.7357631326358296,0.7870516344713664,,,,1.0159084133950556
GOBP_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT,0.7808332451926718,,,,,,
GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION,0.7780553426055494,,,,,,
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,-1.0721902319993752,,,,,,
GOBP_INORGANIC_ANION_TRANSPORT,0.917898107574217,-1.6588631427304006,-1.3026717621787047,,,,-1.5793839425929599
GOBP_INORGANIC_ION_HOMEOSTASIS,1.1200876365936607,1.139942614120669,1.0762853266197714,-1.2354711883002065,1.30811604465849,1.2760378396975893,0.9348523137493646
GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,-0.9727041972022592,-1.021991177125822,-0.6847570375685251,,,,0.9749598166835579
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS,-1.4458618886515284,1.1081383769776998,1.0036782350343696,,,,
GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,1.5768572306388746,1.4052608985022406,1.420341617847995,,,,1.2397311775321984
GOBP_INSULIN_METABOLIC_PROCESS,0.6748198779650743,0.8914864610003297,0.7549196666672462,,,,
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.9521493246135649,1.1640729848093385,0.9106292115056381,-1.217893883993364,1.1721172895907066,1.048119617858064,0.8975263942433209
GOBP_INSULIN_SECRETION,1.1602782866838743,1.039690101710981,0.90538534302113,-1.6088403552162533,1.1471355061083217,1.6440377595822337,0.851164392688084
GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,1.0299090068200492,0.9569282231852871,0.8946377129408807,,,,-1.0039456662389852
GOBP_INTEGRATED_STRESS_RESPONSE_SIGNALING,0.6327540755339403,0.6787763169290901,-0.7798528293321462,,,,0.49550410699193725
GOBP_INTEGRIN_ACTIVATION,0.9219449421987648,0.8814393789032268,1.2777800606265632,,,,0.7304706674828311
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,1.158522847404741,0.9619216144149308,0.8899125609631776,1.2715551931926268,0.8132489115074004,0.8836839457359128,1.1919716778132274
GOBP_INTERFERON_ALPHA_PRODUCTION,0.759462534826058,1.5218508638381103,1.5388760572930538,,,,
GOBP_INTERFERON_BETA_PRODUCTION,0.8394120818380926,1.2582296299713167,1.3742736836397755,,,,0.6962316293808637
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY,0.8501107693073413,1.1590414673073708,1.105944419815103,-1.298105398162394,0.6851979932049016,1.011370319758417,0.7755057592707238
GOBP_INTERLEUKIN_10_PRODUCTION,1.443919401857008,1.5335641966894797,1.4388212357588581,-0.7309022746568705,1.1888307221988068,1.3776410314499254,1.4605602374673463
GOBP_INTERLEUKIN_12_PRODUCTION,-0.8649291469541419,1.2279374267674368,1.3261746387235038,-1.632473953911102,1.316758169397744,1.2502651194737726,1.134787958804269
GOBP_INTERLEUKIN_13_PRODUCTION,,1.0877902652219311,1.0224852648838199,-0.7233864717200265,0.9786865477659864,0.9317865812773625,1.148718188153554
GOBP_INTERLEUKIN_17_PRODUCTION,-0.7884643118682411,1.1387219276753706,0.8719441698953175,-1.1143838619062152,1.223796545280945,1.2311641099655337,0.9367470646846202
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY,-0.8777397920113515,1.0573871937265082,0.6010291269708807,,,,0.8999095773987483
GOBP_INTERLEUKIN_1_PRODUCTION,1.0286419614658817,1.4441938354929733,1.3408169418286935,-1.7317119935433876,1.4313000676651717,1.7078880446698226,1.2135617497356357
GOBP_INTERLEUKIN_2_PRODUCTION,-0.8383719643195259,1.2501850057070956,0.9386269274212251,,,,1.2242049821547991
GOBP_INTERLEUKIN_4_PRODUCTION,1.526027302870623,0.5679203581540793,0.5859952582198424,,,,1.153558651112969
GOBP_INTERLEUKIN_5_PRODUCTION,,1.0209820058460384,0.9186124701108156,,,,1.2212815841370557
GOBP_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY,,1.1462748489181926,-0.7905053124354073,,,,
GOBP_INTERLEUKIN_6_PRODUCTION,1.193884669010786,1.1657254349975894,1.0357025452526734,-1.4397211489229043,1.2925096667657745,1.4167055765288963,1.1612934704508158
GOBP_INTERLEUKIN_8_PRODUCTION,1.6923436147359028,1.6665625212417776,1.320468783622779,-1.3717600359045645,1.2957123127508474,1.4896719027145526,1.1564823085020444
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,1.440238581107571,0.33111979281555554,0.42296605654881375,,,,1.3202401261954848
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,1.619691973176285,0.3835633520601666,0.5170131337314643,,,,1.5396682919412332
GOBP_INTERMEMBRANE_LIPID_TRANSFER,-1.3387519947433069,,,,,,
GOBP_INTESTINAL_ABSORPTION,-1.0044738587158062,-1.4982699850725927,-1.0757181946065335,,,,1.1184190347448197
GOBP_INTESTINAL_LIPID_ABSORPTION,0.8369981927246314,,,,,,1.1566603811490193
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,0.8218480008381976,1.1528457826864467,1.1406978098387826,-0.7135473074303104,0.7656968895070603,0.8010351984612911,0.6628507535228102
GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS,1.1481124054344372,1.2514119980190093,1.1602166908100717,,,,1.1562211123640445
GOBP_INTRACELLULAR_LIPID_TRANSPORT,-1.0995470881943994,0.6622024972136928,-0.6030412860416124,,,,1.1366195683525158
GOBP_INTRACELLULAR_MRNA_LOCALIZATION,0.9947823616036138,,,,,,
GOBP_INTRACELLULAR_PH_REDUCTION,-0.9210303808252104,0.862083930950902,0.8378161160166167,,,,0.5426457671332022
GOBP_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT,0.6732177658333451,,,,,,
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT,-1.1798171963556583,0.6325428539888656,-0.8134418435076838,,,,0.8366600358812718
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,-1.221658640384544,1.3379797437761975,1.3123485148435596,,,,0.8571731071518973
GOBP_INTRACELLULAR_SODIUM_ION_HOMEOSTASIS,,-1.6768955703229664,-1.463624909829337,,,,
GOBP_INTRACELLULAR_STEROL_TRANSPORT,-1.018878746494011,0.7501218471292159,-0.6695599829717965,,,,
GOBP_INTRACELLULAR_TRANSPORT,,0.9015306247477366,0.7299923672003522,,,,0.814669984204917
GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS,1.1329170805096045,,,,,,
GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.7287260323780071,0.7796251159426413,0.9276737364746966,,,,
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.9076916442142957,1.4386869889908485,1.4489621035143756,-1.2215291091109899,0.9129414346901908,1.0246283383766448,1.1246553771583214
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.7591928328034225,1.4415933563162622,1.2913419664543269,,,,1.3676014194819215
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,1.0489711062543472,1.326348409222194,1.371242025166739,,,,1.2127506432487134
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,0.9751075912837965,1.2489801987553732,1.3367807239561382,,,,1.1074084617431008
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,-1.8687747671996653,0.9737383986630765,1.1052315932798626,,,,0.7497171944513512
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,-0.7438038255364691,1.3302420481950017,1.4697461812101085,,,,0.9947046839927807
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,0.904029487845391,0.6989171737203409,0.6757483627635239,,,,1.039131479805376
GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,-1.4797826035958999,,,,,,
GOBP_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION,0.8374886535122587,,,,,,
GOBP_IRON_ION_TRANSPORT,1.029614097675961,1.421925553833454,1.452856679204829,,,,1.0874145056066926
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS,-0.9436028919973679,,,,,,
GOBP_ISOPRENOID_METABOLIC_PROCESS,-1.6527534978406722,-1.2088903077529614,-1.2673963163551136,,,,0.7515428231315716
GOBP_JNK_CASCADE,-0.8669067677652671,0.7901072288663603,0.8884859358763391,-0.7140551502550475,0.9907321755226741,0.9961523095682017,0.9761293378380063
GOBP_KERATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,,0.7336422914838455,-1.1168632069481237,,,,
GOBP_KERATINIZATION,1.934408746684084,0.9190831038408497,1.3004221450630224,,,,
GOBP_KERATINOCYTE_DIFFERENTIATION,1.5238372568913026,1.4952218358130889,1.4134434309604669,,,,0.843255809345842
GOBP_KERATINOCYTE_MIGRATION,1.0680165146858602,,,,,,
GOBP_KERATINOCYTE_PROLIFERATION,1.9505436769817335,1.1497358432389522,1.3322107281841493,,,,1.2896740835090035
GOBP_KETONE_BIOSYNTHETIC_PROCESS,-1.1533087572707097,0.8479280770816043,1.058371416462341,,,,1.1688820728524822
GOBP_KETONE_METABOLIC_PROCESS,-1.0595859537746315,1.0676819952015115,1.0406083664812025,,,,1.1891091418408433
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT,1.3328178594257771,1.110070360324162,1.148118049469296,-0.8147288766024018,0.7811139229823895,0.6016513895065914,1.1359766138079734
GOBP_KIDNEY_MORPHOGENESIS,1.2907622417715263,0.7452379976761195,0.5133465780553043,,,,1.2956730525081936
GOBP_LABYRINTHINE_LAYER_DEVELOPMENT,0.8955319148249221,1.211654555655846,1.304896265265708,,,,1.2561458823298257
GOBP_LACTATION,0.860184309105767,0.9661450095909853,0.8794008761053117,,,,
GOBP_LAMELLIPODIUM_ASSEMBLY,-0.9166104581589585,0.7242834139212656,-0.8110507211222368,,,,1.0381088327753971
GOBP_LAMELLIPODIUM_MORPHOGENESIS,0.8181780369796856,,,,,,
GOBP_LAMELLIPODIUM_ORGANIZATION,-0.8890439969541563,-0.8633874474327753,-0.8687324306769303,,,,0.8687803980693642
GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT,0.6198866353051306,,,,,,
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT,-0.8096416637541265,,,,,,
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY,-1.2776153400120553,,,,,,
GOBP_LEARNING,-0.93111876521117,0.6410190481776141,0.8319003185157862,,,,0.7683741281841122
GOBP_LEARNING_OR_MEMORY,0.7074620483884734,1.0518801061971355,1.0005735221175773,-0.8035376316111693,0.8603635956740542,0.9452209783816281,1.0331528022603613
GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.6871199214091757,0.8164470766463594,0.9348275229603787,,,,1.0224762485399872
GOBP_LENS_FIBER_CELL_DIFFERENTIATION,,1.034246462463965,1.1285341946090968,,,,
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,-0.8289503462852146,1.229555318631261,1.1566559277293242,-1.036843324928949,1.021350574049024,1.1244934294820033,1.174159205154716
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS,1.1629257944428562,1.2439801552549898,1.0208836760092634,-1.368581020821562,0.9472444414669499,1.1047159314853001,1.11477421509438
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,0.8918167289985834,1.32489883868774,1.256579858297041,-1.0592325005452585,1.013862508477556,0.9897144812690075,1.156872844224775
GOBP_LEUKOCYTE_CHEMOTAXIS,1.6482724897766943,1.5258110281849107,1.5233510112226543,-1.2769247452975625,1.4273742851597202,1.471725046141365,1.2613650302904555
GOBP_LEUKOCYTE_DEGRANULATION,0.8873008232958958,1.316585923859258,1.2931319325208017,-0.8065443311727482,0.7256452587793948,0.9651444329029187,1.0034033762654384
GOBP_LEUKOCYTE_DIFFERENTIATION,1.207085684865589,1.4730415721461392,1.4544735503506607,-0.9013893876783727,1.1634712060241827,1.1758992451458439,1.0439280730939564
GOBP_LEUKOCYTE_HOMEOSTASIS,-0.8637363853206251,1.1966888124936,0.8701882655459727,-0.9753976350992908,1.209339766055394,1.125496695527182,1.0954993299109803
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY,1.1237046344053143,1.5110264740121406,1.6008264833589096,-0.9735478295494704,0.943362697780866,0.8640879486779002,0.9762509984738009
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,1.2429888095148351,1.3207229417733737,1.4238374497495863,-0.9932178057329281,0.9988252792698249,1.0088138179485802,1.05825998531404
GOBP_LEUKOCYTE_MIGRATION,1.3538141117290787,1.448362025363789,1.5101670838276235,-1.219863600540628,1.3499369809502204,1.3320579360482285,1.1954833811873236
GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE,1.3835369312230485,1.4382535784375259,1.5433499918052769,,,,1.1782581735228994
GOBP_LEUKOCYTE_PROLIFERATION,1.2274745827963571,1.3102633857032329,1.2366999461225503,-1.0181232836035123,0.960274529374429,1.0235195930308423,1.1045607325315918
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,-1.2059138709630879,1.0963296005086947,1.1506157095771243,-1.3479407490635607,0.886803494332433,0.985642077970301,1.109801813959387
GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS,0.9594610736424422,,,,,,
GOBP_LEUKOTRIENE_METABOLIC_PROCESS,-0.9305899248394295,0.8558555964153874,1.0250298642603495,,,,0.8075028101117787
GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY,,0.8602671313673432,0.7678366273322013,,,,
GOBP_LIMBIC_SYSTEM_DEVELOPMENT,-0.9986343667470292,0.9329804497413199,1.115539653259737,,,,1.0708275111296213
GOBP_LIPID_BIOSYNTHETIC_PROCESS,-1.0607765438634438,0.6163610997017472,0.6252182881212854,,,,1.087022897932216
GOBP_LIPID_CATABOLIC_PROCESS,-1.032292471958798,0.6309466544471537,0.7288889059827421,-1.4532685376223131,1.2278980382985876,1.6653488173333018,0.8074604062522958
GOBP_LIPID_DIGESTION,-0.8785020435272197,-2.1897023319926894,-1.9143403960905503,,,,1.0213690393804211
GOBP_LIPID_DROPLET_ORGANIZATION,0.667277895183997,1.2391806832885175,0.8499244849078189,,,,
GOBP_LIPID_EXPORT_FROM_CELL,1.2581650139594363,1.0493875759189504,1.1108437243820086,-1.4303107932325108,0.7911049766508264,1.0923838653823914,0.7857669228815399
GOBP_LIPID_HOMEOSTASIS,1.3411787098918726,1.0807503918459545,1.1781097361668815,-0.7615754765170947,1.2227722685514313,1.3651653563953543,1.1670962382573256
GOBP_LIPID_IMPORT_INTO_CELL,0.795838077419441,,,,,,
GOBP_LIPID_LOCALIZATION,1.5009153102614847,1.15754525077453,1.0568409717822778,-1.6067685705915773,1.1634809535943598,1.4594879125124354,1.012928352443217
GOBP_LIPID_METABOLIC_PROCESS,-1.1581204440326591,0.7844920547906648,0.8168442192494898,,,,0.9890193655203317
GOBP_LIPID_MODIFICATION,-1.8805038853501632,0.957788972217789,0.8859066376445436,,,,1.0657881885204428
GOBP_LIPID_OXIDATION,-1.9674742701698027,0.908416107623765,0.8967539045077042,,,,1.0933155703138033
GOBP_LIPID_TRANSLOCATION,0.5521978442012861,,,,,,
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,-0.8253236534324079,1.3305919146857372,1.271635646881752,,,,1.0182021875992922
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS,1.1289070109231552,,,,,,
GOBP_LIPOPROTEIN_CATABOLIC_PROCESS,0.8774228114648808,,,,,,
GOBP_LIPOPROTEIN_LOCALIZATION,1.4040077245730536,,,,,,
GOBP_LIPOPROTEIN_METABOLIC_PROCESS,1.1027111878619922,0.6611323777995279,-0.8902541795915162,,,,0.8763659915983958
GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS,-1.5437482634204513,-1.3735817367329084,-1.03627738200122,,,,0.9084450551393367
GOBP_LIVER_MORPHOGENESIS,1.4707403414460913,1.392749675255931,1.3798802318251495,,,,
GOBP_LIVER_REGENERATION,-0.847055050794881,1.0159756721706894,0.9748845370826991,,,,0.7757430076934358
GOBP_LOCALIZATION_WITHIN_MEMBRANE,0.7091220230653686,1.0696021856957143,0.9087379427443271,,,,0.8984356207252115
GOBP_LOCOMOTION,,,,-1.0996154739859598,1.2432028696095208,1.3008279973687484,1.2043488082640303
GOBP_LOCOMOTORY_BEHAVIOR,0.9111181859821571,0.7890953948705506,0.8786304870801014,,,,1.0563361609481334
GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS,-0.49152436989315845,,,,,,
GOBP_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL,-0.7735288204045939,,,,,,
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,-1.0835052314257911,0.7050694847132729,-0.8416231509394286,,,,1.164866111560553
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT,0.8398131670946781,1.1519847597334256,1.0749661541436017,,,,1.101641282581246
GOBP_LONG_TERM_MEMORY,1.4928732673728362,1.0421578505882014,0.5941662299754364,,,,
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION,0.612220962372853,0.8757677974957581,0.8682274704080577,,,,
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION,1.0633225520657004,1.3033260138386666,1.163328024526149,,,,1.1019884533630098
GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,1.3348883690117332,1.3763551648715082,1.5293126686856802,,,,1.2474980606994261
GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING,1.7808364118409332,1.2788844835568813,1.312739532941625,,,,
GOBP_LUNG_ALVEOLUS_DEVELOPMENT,1.4963546863868098,1.1188131690816476,0.9624660869594857,,,,1.1505328766611076
GOBP_LUNG_CELL_DIFFERENTIATION,,-1.5214992002792886,-1.1080649042626354,,,,
GOBP_LUNG_EPITHELIUM_DEVELOPMENT,1.1365256503885188,0.8469222516534469,1.0258766588455916,,,,1.2852550964981397
GOBP_LUNG_MORPHOGENESIS,1.3778392751147992,1.4239691748331595,1.384421607744885,,,,1.1853806007923604
GOBP_LYMPHOCYTE_ACTIVATION,0.9717320583441458,1.2410444813945813,1.2572061670371972,-0.8331288092678791,0.9795581091262051,1.0134636922355489,1.0264021262804082
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.7849679948714086,1.2323594013693229,1.294119070245071,-1.0750549333108754,1.266324145150745,1.2823288935613197,1.1456121006984181
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS,-0.8065921826151238,0.865690161622958,0.8174486963194213,-1.3609838840310309,0.9714715129563147,1.215949180778109,1.1154337321573229
GOBP_LYMPHOCYTE_CHEMOTAXIS,1.3751955090949022,1.6199646001277033,1.5262010527088294,-1.344262590114872,1.5466148453482196,1.6107693415991877,1.2186315640703287
GOBP_LYMPHOCYTE_COSTIMULATION,-1.0695013790447805,0.9668500953524725,1.0168478462046129,1.2182084471391583,0.9487243768937756,0.7634165223677066,1.1613909657030368
GOBP_LYMPHOCYTE_DIFFERENTIATION,1.057637949114114,1.4243534604702497,1.3903746688841239,-1.0175043366403698,1.0559663896857092,1.0099635638273265,1.0656008953518392
GOBP_LYMPHOCYTE_HOMEOSTASIS,-1.195923319098278,1.1589158853766648,1.0399482858136415,-1.1156069000067756,1.161938738603459,1.3015008088641944,1.2266966696636203
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,1.2478172574241801,1.2021972330894608,1.3731497955834913,-1.101142290327361,1.1343479119369273,1.0732562450832546,1.0998361667396965
GOBP_LYMPHOCYTE_MIGRATION,1.203953553892555,1.3782601515015431,1.359942883561679,-1.1468012343174392,1.589525099564331,1.6173588624348432,1.2346611617141716
GOBP_LYMPH_VESSEL_DEVELOPMENT,1.5631812061720158,1.381319385592835,1.511421518598753,,,,1.258335139376686
GOBP_LYMPH_VESSEL_MORPHOGENESIS,,1.5400508005895845,1.5360509323066642,,,,1.314924275269245
GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION,0.7779359986830917,,,,,,
GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION,0.9321303945684539,,,,,,
GOBP_LYSOSOMAL_TRANSPORT,0.5965604216679847,-1.0829068372053858,-0.9605839835696316,,,,1.1629055091539693
GOBP_LYTIC_VACUOLE_ORGANIZATION,0.5970084871806223,0.6525450031118984,-0.6955562711331138,,,,1.1230233001112557
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,-0.7397564548019047,,,,,,
GOBP_L_AMINO_ACID_CATABOLIC_PROCESS,-1.6334266019404704,-0.9238911251314282,-0.8833633526133655,,,,0.9551862147440708
GOBP_L_AMINO_ACID_METABOLIC_PROCESS,-1.5820768571463484,-0.9523828808256174,-0.9547458896734305,,,,0.9450916934435187
GOBP_L_AMINO_ACID_TRANSPORT,-0.6482348101726376,,,,,,
GOBP_L_GLUTAMATE_IMPORT,-0.7100934448058449,,,,,,
